OBJECTID,ProjectNum,ProjectID,Name,Description,ProgramYr,Program,Category,Status,Department,Manager,Phone,Email,BondAmount,DsgnAwardA,DsgnAwardE,DsgnCmpltA,DsgnCmpltE,CnstAwardA,CnstAwardE,CnstStartA,CnstStartE,CnstCmpltA,CnstCmpltE,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10,CD11,CD12,CD13,CD14,CDCW,LastModDt,DsgnAwardC,DsgnCmpltC,CnstAwardC,CnstStartC,CnstCmpltC,District,OrigBudgeAmt,CurrentBudget,AmountPaid,CurrentCommit,DistrictCurrent,Shape__Length
106722,1008917,PB12S344,Forest Ln from Preston Haven Dr to High Forest Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,273800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,273800,311986.97,311986.97,326446.54,11,2430.04086641723
106723,1008918,PB12S346,Gaston Ave from Loving Ave to 200' west of Brendenwood Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,614600,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2023/05/04 05:00:00+00,,,,,,TBD,614600,193375.91,193375.92,193375.92,"9,14",3028.50895980804
106724,1008919,PB12S347,Governor's Row from Regal Row to Empire Central,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,421800,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,421800,0,0,0,6,2859.39864743596
106725,1008920,PB12S348,Graham Ave from Lindsley to Terry St,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,176500,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,176500,176062.3,176062.3,184742,2,1068.28694449114
106726,1008921,PB12S349,Gus Thomasson Rd from Materhorn Dr to Maylee Blvd,,2012,Street and Transportation,Street Resurfacing,,PBW,,,,364100,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,364100,0,31004.56,32004.68,"2,9",1352.37556602813
106727,1008922,PB12S350,Gus Thomasson Rd from Zacha Dr to Desdemona Dr,,2012,Street and Transportation,Street Resurfacing,,PBW,,,,401600,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,401600,27695.25,27695.25,28799.23,"2,9",1753.96334772549
106728,1008923,PB12S351,Harry Hines Blvd from Medical District Drive to Butler Street,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,591500,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/09/04 05:00:00+00,,,,,,TBD,591500,654610.25,628044.86,659542.48,2,1924.11912743759
106729,1008924,PB12S352,Haskell Ave from Lemmon to Ross,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,395500,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023/05/04 05:00:00+00,,,,,,TBD,395500,337136.15,366769.32,385107.78,"2,14",1897.29225378906
106730,1008925,PB12S353,Henderson Ave (N) from Richard to Ross,Street scape improvements,2012,Street and Transportation,Street Resurfacing,Complete,STS,Dhiyaa Tohme,,dhiyaa.tohme@dallas.gov,740200,2016/05/11 05:00:00+00,2016/05/11 05:00:00+00,2018/07/14 05:00:00+00,2018/07/14 05:00:00+00,2019/05/07 05:00:00+00,2019/05/07 05:00:00+00,2019/03/25 05:00:00+00,2019/03/25 05:00:00+00,2020/09/30 05:00:00+00,2020/09/30 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023/05/04 05:00:00+00,2016/05/11 05:00:00+00,2018/07/14 05:00:00+00,2019/05/07 05:00:00+00,2019/03/25 05:00:00+00,2020/09/30 05:00:00+00,TBD,740200,1480400,740200,747602,"2,14",4928.29541099125
106731,1008926,PB12S354,Hillcrest Rd from Northaven to Currin Drive,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,164900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/08/30 05:00:00+00,,,,,,,164900,162934.83,162934.83,171081.57,11,407.413819812842
106732,1008927,PB12S355,Inwood Rd from Forest Park Rd to Cedar Springs,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,1202400,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,,,,,,TBD,1202400,1137913.3,1059736.63,1059736.63,2,3589.67184602849
106733,1008928,PB12S356,Jefferson (W) from Beckley to Madison,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,293300,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,293300,0,0,0,1,1136.76648269102
106734,1008929,PB12S357,Jefferson (W) from Rosemont to Hampton,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,949300,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,TBD,949300,1026868.83,1029089.18,1078630.15,1,2862.20757034681
106735,1008930,PB12S358,Jefferson (W) from Walton Walker service road to Flowers Ave,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,1052700,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,TBD,1052700,690194.24,690194.28,690194.28,"1,3",4166.95422255792
106736,1008931,PB12S359,Jefferson Blvd (W) from Polk to Rosemont,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,836100,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,836100,851022.89,858438.77,900076.55,1,2736.11707407274
106737,1008932,PB12S360,Kiest Blvd (E) from S. Lancaster Rd to Kellogg Ave,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,1031000,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,1031000,243718.28,636080.78,667163.98,4,3771.88764537124
106738,1008933,PB12S361,Lawnview Ave from Scyene Rd to Fairway Ave,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,451800,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,451800,450679.6,450343.39,472897.71,7,2059.60974046061
106739,1008934,PB12S362,Lemmon Ave from W. University Blvd to Bluffview Blvd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,407700,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,407700,20714.44,263888.48,276310.78,6,1514.53839090644
106740,1008935,PB12S363,Main St from Harwood to Lamar,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,730200,,,,,2018/10/22 05:00:00+00,2018/10/22 05:00:00+00,2018/12/11 06:00:00+00,2018/12/11 06:00:00+00,2019/04/19 05:00:00+00,2019/04/19 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024/12/11 06:00:00+00,,,2018/10/22 05:00:00+00,2018/12/11 06:00:00+00,2019/04/19 05:00:00+00,14,730200,-781936.64,264911.7,-374270.03,14,3215.69012529738
106741,1008936,PB12S364,Marsalis Ave (S) from Elmore Ave to Corning Ave,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,992300,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,TBD,992300,934398.41,56427,56427,4,3354.97277332923
106742,1008937,PB12S365,McKinney Ave from Hall to Oak Grove,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,246800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023/05/04 05:00:00+00,,,,,,TBD,246800,37846.3,142323.15,149266.75,14,1390.62918166118
106743,1008938,PB12S366,McMillan from Willis to Monticello,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,375600,,,,,,,2018/05/09 05:00:00+00,2018/05/09 05:00:00+00,2018/08/30 05:00:00+00,2018/08/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024/02/21 06:00:00+00,,,,2018/05/09 05:00:00+00,2018/08/30 05:00:00+00,11,375600,782109.96,52459.09,53474.59,14,2260.09971828821
106744,1008939,PB12S367,Meandering Way from Birchwood Dr to Spring Valley Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,207400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,207400,224053.31,224681.94,235015.48,11,1248.85493883921
106745,1008940,PB12S368,Meandering Way from Spring Valley Rd to Belt Line Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,654300,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/08/30 05:00:00+00,,,,,,,654300,705500.17,708178.5,737752.49,11,3762.97528810134
106746,1008941,PB12S369,Mockingbird Ln (E) from Rockaway Dr to Hillgreen Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,988900,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,988900,503801.08,46433.42,46433.42,9,3573.76174228625
106747,1008942,PB12S370,Mockingbird Ln (W) from Maple to Cedar Springs,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,921300,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,TBD,921300,722199.88,51109.99,71953.86,2,2299.8882277864
106748,1008943,PB12S372,Mockingbird Ln (W) from Maple to Harry Hines,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,1010100,,,,,2017/10/15 05:00:00+00,2017/10/15 05:00:00+00,2017/10/28 05:00:00+00,2017/10/28 05:00:00+00,2018/03/30 05:00:00+00,2018/03/30 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/02/21 06:00:00+00,,,2017/10/15 05:00:00+00,2017/10/28 05:00:00+00,2018/03/30 05:00:00+00,02,1010100,1094975.78,412189.92,423677.86,2,2744.97285409205
106749,1008944,PB12S373,Mockingbird Ln (W) from US 183 to Quebec,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,1751700,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/11/23 06:00:00+00,,,,,,TBD,1751700,814852.62,1246763.16,1246763.16,6,5051.43354738905
106750,1008945,PB12S374,Peavy Rd from E. Lake Highlands Dr to Northcliff Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,351700,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,351700,382087.9,382087.9,400661.42,9,1907.19842537938
106751,1008946,PB12S375,Polk St (S) from Town Creek Drive to Brook Valley Lane,Completed by SRD Ron Causey ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,98800,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024/02/21 06:00:00+00,,,,,,04,98800,197600,0,0,3,357.411610026948
106752,1008947,PB12S377,Polk St from Jefferson Blvd to Davis,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,474600,,,,,2022/01/21 06:00:00+00,2022/01/21 06:00:00+00,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,2022/01/21 06:00:00+00,,,,474600,-200,0,0,1,2276.44291986865
106753,1008948,PB12S379,Red Bird Ln (W) from S Polk Street to Bar Harbor Drive,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,765000,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,765000,418442.38,620502.73,645624.54,3,431.846124043974
106754,1008949,PB12S380,Ross Ave from N. Field St to Crockette St,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,441000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023/05/04 05:00:00+00,,,,,,TBD,441000,227961.12,334480.56,350896.26,14,2344.06028732208
106755,1008950,PB12S381,Royal Ln from Marsh Lane to Cox Lane,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,391100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/10/02 05:00:00+00,,,,,,TBD,391100,390130.13,390130.13,409363.21,13,1408.60804565165
106756,1008951,PB12S382,Saner Ave (E) from Michigan Ave to S. Marsalis Ave,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,135600,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,TBD,135600,5042.62,7409.11,7409.11,4,732.360670116268
106757,1008952,PB12S383,Southwell Rd from Harry Hines Blvd to Denton Dr,Street Resurfacing - On hold due to DWU Project Conflict ,2012,Street and Transportation,Street Resurfacing,Canceled/Reprogrammed,STS,,,,62600,,,,,,2020/05/23 05:00:00+00,,,,1971/12/21 06:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/12/20 06:00:00+00,,,2020/05/23 05:00:00+00,,1971/12/21 06:00:00+00,TBD,62600,62600.93,22567.93,23696.33,6,621.453450666097
106758,1008953,PB12S384,St. Augustine Rd (N) from Briggs Street to Alta Crest Drive,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,126600,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024/10/06 05:00:00+00,,,,,,TBD,126600,120580.06,119702.19,119702.19,7,687.409800538346
106759,1008954,PB12S385,St. Augustine Rd (N) from Musgrave Drive to Oak Gate Lane,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,123400,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,123400,115853.17,115853.32,115853.32,5,1180.9838788825
106760,1008955,PB12S386,Sunnyvale from Kiest to Ann Arbor,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,626800,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,626800,652067.38,642877.68,674058.87,4,6270.8546958352
106761,1008956,PB12S388,Walnut Hill Ln from 500' west of Dale Crest Dr to Webb Chapel,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,690000,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,690000,750098.31,750098.31,786537.67,"6,13",2319.0242496637
106762,1008957,PB12S389,Houston Street Viaduct,Bridge Repair and Modification.,2012,Street and Transportation,Bridge Repair and Modification,Complete,PBW,Derek White,214-948-4308,derek.white@dallascityhall.com,12200000,2013/08/19 05:00:00+00,2013/08/19 05:00:00+00,2016/01/05 06:00:00+00,2016/01/05 06:00:00+00,2016/06/04 05:00:00+00,2016/06/04 05:00:00+00,2016/09/06 05:00:00+00,2016/09/06 05:00:00+00,,2020/07/31 05:00:00+00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/23 06:00:00+00,2013/08/19 05:00:00+00,2016/01/05 06:00:00+00,2016/06/04 05:00:00+00,2016/09/06 05:00:00+00,2020/07/31 05:00:00+00,TBD,12200000,14303809.14,8173138.55,8549514.97,"1,2",5880.57721030117
106763,1008958,PB12S390,Bishop from Jefferson to 8th,Renamed to Bishop Arts Area Street and Drainage Improvements,2012,Street and Transportation,Complete Street,Complete,STS,Derek White,214-948-4308,derek.white@dallascityhall.com,3061300,2015/02/25 06:00:00+00,2015/02/25 06:00:00+00,2016/05/04 05:00:00+00,2016/05/04 05:00:00+00,2016/08/24 05:00:00+00,2016/08/24 05:00:00+00,2016/09/26 05:00:00+00,2016/09/26 05:00:00+00,,2019/12/31 06:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,2015/02/25 06:00:00+00,2016/05/04 05:00:00+00,2016/08/24 05:00:00+00,2016/09/26 05:00:00+00,2019/12/31 06:00:00+00,TBD,3061300,2827019.41,4250773.48,4384580.65,1,3849.92712713108
106764,1008959,PB12S391,Cedar Springs Ave from Douglas to Oak Lawn,"Held Mar 24, 2015 meeting with Councilmember & businesses.The area was split on preferred design.Planning is the leed on the project until a preferred design is decided.",2012,Street and Transportation,Complete Street,Complete,PBW,Kevin Taylor,,kevin.taylor1@dallascityhall.com,1304100,2018/01/10 06:00:00+00,2018/01/10 06:00:00+00,2019/03/29 05:00:00+00,2019/03/29 05:00:00+00,2019/06/26 05:00:00+00,2019/06/26 05:00:00+00,2019/10/28 05:00:00+00,2019/10/28 05:00:00+00,2021/12/10 06:00:00+00,2021/12/10 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025/02/01 06:00:00+00,2018/01/10 06:00:00+00,2019/03/29 05:00:00+00,2019/06/26 05:00:00+00,2019/10/28 05:00:00+00,2021/12/10 06:00:00+00,"02,14",1304100,650513.67,1707518.61,1864988.13,14,2149.52903018989
106765,1008961,PB12S394,Greenville from Belmont to Bell and from Alta to Ross,,2012,Street and Transportation,Complete Street,Complete,PBW,Derek White,214-948-4308,derek.white@dallascityhall.com,3673500,2014/02/26 06:00:00+00,2014/02/26 06:00:00+00,2015/04/29 05:00:00+00,2015/04/29 05:00:00+00,,2015/06/17 05:00:00+00,2016/03/13 06:00:00+00,2016/03/13 06:00:00+00,2017/08/18 05:00:00+00,2017/08/18 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025/01/18 06:00:00+00,2014/02/26 06:00:00+00,2015/04/29 05:00:00+00,2015/06/17 05:00:00+00,2016/03/13 06:00:00+00,2017/08/18 05:00:00+00,TBD,3673500,3800671.59,3713999.09,3757024.14,14,1515.24044725271
106766,1008962,PB12S395,Jefferson Blvd from Crawford to Van Buren,,2012,Street and Transportation,Complete Street,Complete,PBW,Derek White,214-948-4308,derek.white@dallas.gov,1469400,2014/11/12 06:00:00+00,2014/11/12 06:00:00+00,,2014/12/08 06:00:00+00,2017/01/25 06:00:00+00,2017/01/25 06:00:00+00,2017/04/24 05:00:00+00,2017/04/24 05:00:00+00,,2018/09/06 05:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2014/11/12 06:00:00+00,2014/12/08 06:00:00+00,2017/01/25 06:00:00+00,2017/04/24 05:00:00+00,2018/09/06 05:00:00+00,01,1469400,215420,0,161382.01,1,1733.92661211656
106767,1008963,PB12S396,Lamar (S) from IH 45 to Hatcher,Street Reconstruction/Complete Street,2012,Street and Transportation,Complete Street,Complete,PBW,Dhiyaa Tohme,,dhiyaa.tohme@dallas.gov,4898000,2013/06/12 05:00:00+00,2013/06/12 05:00:00+00,2015/02/27 06:00:00+00,2015/02/27 06:00:00+00,2015/05/27 05:00:00+00,2015/05/27 05:00:00+00,2015/05/01 05:00:00+00,2015/09/28 05:00:00+00,,2023/08/07 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,2013/06/12 05:00:00+00,2015/02/27 06:00:00+00,2015/05/27 05:00:00+00,2015/05/01 05:00:00+00,2023/08/07 05:00:00+00,TBD,4898000,9962356.16,9337437.2,10033511.88,7,3208.19433894504
106768,1008964,PB12S397,Main St from Good Latimer to Exposition,"Sidewalk Revisions, Landscape and Streetscape along the parkway.",2012,Street and Transportation,Sidewalk Misc,Complete,PBW,Rebecca Carr,214-948-4570,rebecca.carr@dallas.gov,734700,2019/10/23 05:00:00+00,2019/10/23 05:00:00+00,2021/01/04 06:00:00+00,2021/01/04 06:00:00+00,2021/05/26 05:00:00+00,2021/05/26 05:00:00+00,2021/09/13 05:00:00+00,2021/09/13 05:00:00+00,,2022/06/23 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/23 06:00:00+00,2019/10/23 05:00:00+00,2021/01/04 06:00:00+00,2021/05/26 05:00:00+00,2021/09/13 05:00:00+00,2022/06/23 05:00:00+00,02,734700,327561.16,826280.21,904855.74,2,3600.14904860224
106769,1008965,PB12S398,MLK from R.B. Cullum to S.M. Wright,,2012,Street and Transportation,Complete Street,Complete,PBW,Dhiyaa Tohme,,dhiyaa.tohme@dallas.gov,468900,2013/12/11 06:00:00+00,2013/12/11 06:00:00+00,2016/05/13 05:00:00+00,2016/05/13 05:00:00+00,2017/03/05 06:00:00+00,2017/03/05 06:00:00+00,2015/09/28 05:00:00+00,2015/09/28 05:00:00+00,2023/08/27 05:00:00+00,2023/08/27 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024/10/06 05:00:00+00,2013/12/11 06:00:00+00,2016/05/13 05:00:00+00,2017/03/05 06:00:00+00,2015/09/28 05:00:00+00,2023/08/27 05:00:00+00,TBD,468900,1382895.06,32861.82,491773.44,7,5112.15813252642
106770,1008966,PB12S399,West Dallas Gateway-PB12S399,Scope revised to one proposed railroad tunnel underpass at UPRR and Herbert Street.  ,2012,Street and Transportation,Gateway,Under Design,PBW,Horacio Pizzarello,214.948.5350 ,horacio.pizzarello@dallas.gov,34300000,2014/01/08 06:00:00+00,2014/01/08 06:00:00+00,,2025/05/19 05:00:00+00,,2025/03/05 06:00:00+00,,2025/04/07 05:00:00+00,,2028/04/04 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2014/01/08 06:00:00+00,2025/05/19 05:00:00+00,2025/03/05 06:00:00+00,2025/04/07 05:00:00+00,2028/04/04 05:00:00+00,06,34300000,34380227.56,2261067.32,7584859.39,6,4531.68370249282
106771,1008967,PB12S400,Denton Drive Phase 1 (Walnut Hill to Royal),"Partnership project with Dallas County. Dallas County is the lead agency to administer design and construction. The scope of this project entails reconstructing and widening Denton Drive from the existing 2-lane asphalt roadway to a 3-lane concrete roadway with bike lanes, paving, drainage, streetscape, water main, and wastewater main improvements.",2012,Street and Transportation,Intergovernmental Partnership Projects,Complete,PBW,Cameron Anderson,,cameron.anderson@dallas.gov,5992300,2016/04/17 05:00:00+00,2018/01/23 06:00:00+00,2017/01/04 06:00:00+00,2020/07/27 05:00:00+00,2017/10/20 05:00:00+00,2017/10/20 05:00:00+00,2018/11/23 06:00:00+00,2018/11/23 06:00:00+00,2022/04/07 05:00:00+00,2022/04/07 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2016/04/17 05:00:00+00,2017/01/04 06:00:00+00,2017/10/20 05:00:00+00,2018/11/23 06:00:00+00,2022/04/07 05:00:00+00,06,5992300,5511711.54,187038.36,233422.95,6,5265.89590027341
106772,1008968,PB12S401,Keller Springs / Preston / Westgrove (S401),,2012,Street and Transportation,Intergovernmental Partnership Projects,Complete,PBW,Daniel Gray,214-903-4525,daniel.gray@dallas.gov,306100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025/02/01 06:00:00+00,,,,,,TBD,306100,1086417.88,1178955.6,1227938.9,12,984.922264965808
106773,1008969,PB12S402,LBJ at Skillman Interchange,"Project entails designing, including schematics and EA, for the ulitmate LBJ/Skillman interchange configuration. This project entails design only. Partnerhsip project with TxDOT and Dallas County. City administered the design (EA and schematics) and has completed design @ 95% and turned it over to TxDOT to be included in the LBJ East Design-Build Project.",2012,Street and Transportation,Intergovernmental Partnership Projects,Under Construction,PBW,Cameron Anderson,,cameron.anderson@dallas.gov,1714300,2013/06/26 05:00:00+00,2013/06/26 05:00:00+00,,2017/11/30 06:00:00+00,2019/05/30 05:00:00+00,2019/05/30 05:00:00+00,2019/08/22 05:00:00+00,2019/08/22 05:00:00+00,,2025/09/30 05:00:00+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024/08/29 05:00:00+00,2013/06/26 05:00:00+00,2017/11/30 06:00:00+00,2019/05/30 05:00:00+00,2019/08/22 05:00:00+00,2025/09/30 05:00:00+00,TBD,1714300,3012727.5,0,0,10,361.290758479205
106774,1008970,PB12S403,Mountain Creek Parkway from 2400' southeast of Eagle Ford to Clark Road,"Project scope is to reconstruct approximately 7,500 feet of Mountain Creek Parkway from just SE of Eagle Ford Drive to Clark Road that will replace the existing two-lane asphalt roadway with a four-lane divided concrete roadway within the 100 feet of right-of-way. The project includes roadway paving, curb and gutter, street lights, sidewalks, one-way cycle track along both sides of street, drainage, and water main and wastewater main improvements.  ",2012,Street and Transportation,Intergovernmental Partnership Projects,Complete,PBW,Tony Payberah,,tony.payberah@dallas.gov,6701000,2009/04/01 05:00:00+00,2009/04/01 05:00:00+00,2014/07/29 05:00:00+00,2014/07/29 05:00:00+00,2015/04/01 05:00:00+00,2015/04/01 05:00:00+00,2015/10/01 05:00:00+00,2015/10/01 05:00:00+00,2018/09/04 05:00:00+00,2018/09/04 05:00:00+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/23 06:00:00+00,2009/04/01 05:00:00+00,2014/07/29 05:00:00+00,2015/04/01 05:00:00+00,2015/10/01 05:00:00+00,2018/09/04 05:00:00+00,03,6701000,1714207.02,4466207.02,5325000,3,9563.76556223829
106775,1008971,PB12S404,Spring Valley Rd from Coit Rd to Goldmark sidewalk and pedestrian improvements,"Partnership project with Dallas County for intersection improvements in conjunction with Dallas County and City of Richardson. Total estimated cost of $1.5 million.  The project scope includes design and construction of paving, drainage, water main and wastewater main improvements for the Spring Valley Road project from Coit Road to Goldmark Drive.",2012,Street and Transportation,Intergovernmental Partnership Projects,Complete,STS,Tony Payberah,,tony.payberah@dallas.gov,153100,,2017/04/21 05:00:00+00,2016/05/06 05:00:00+00,2016/05/06 05:00:00+00,,2017/03/27 05:00:00+00,2017/06/29 05:00:00+00,2017/06/29 05:00:00+00,2019/10/22 05:00:00+00,2019/10/22 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/09/04 05:00:00+00,2017/04/21 05:00:00+00,2016/05/06 05:00:00+00,2017/03/27 05:00:00+00,2017/06/29 05:00:00+00,2019/10/22 05:00:00+00,TBD,153100,93333.24,86723.13,93139.8,11,5217.74950532469
